"tract","Name","Teenage_Birth_Rate_women_only_rB_gF_p25"
36047038900,"Kings County, NY",
36085011201,"Richmond County, NY",
36081071701,"Queens County, NY",
36081041300,"Queens County, NY",
36081026901,"Queens County, NY",
36081013700,"Queens County, NY",
36081007300,"Queens County, NY",
34023001416,"Edison, NJ",
36059404500,"Floral Park, NY",
36059301000,"Sands Point, NY",
36061001800,"Lower Manhattan, New York, NY",
36081007900,"Queens County, NY",
36047053300,"Kings County, NY",
36047055100,"Kings County, NY",
36081119500,"Queens County, NY",
36081014900,"Queens County, NY",
36081062500,"Queens County, NY",
36081077906,"Queens County, NY",
34031124311,"Montclair, NJ",
36085015603,"Richmond County, NY",
34039037000,"Cranford, NJ",
36047010400,"Kings County, NY",
34031124402,"Clifton, NJ",
36047061200,"Kings County, NY",
36059408000,"East Meadow, NY",
36005002400,"Bronx County, NY",
36081045700,"Queens County, NY",
36047008800,"Kings County, NY",
36047006300,"Kings County, NY",
36047029200,"Kings County, NY",
34031124323,"Clifton, NJ",
36059416900,"Lido Beach, NY",
36081027100,"Queens County, NY",
36059303101,"New Hyde Park, NY",
34031175900,"Passaic, NJ",
36081157101,"Bellerose Manor, Bellerose, NY",
36081138501,"Queens County, NY",
34017000600,"The Heights, Jersey City, NJ",
36059412500,"Rockville Centre, NY",
36061030700,"Inwood, New York, NY",
36047017600,"Kings County, NY",
36059405500,"Franklin Square, NY",
36081014500,"Queens County, NY",
36005011800,"Bronx County, NY",
36047042500,"Kings County, NY",
36061029700,"Inwood, New York, NY",
36005023000,"Bronx County, NY",
36059416600,"Long Beach, NY",
34027041604,"Morris Plains, NJ",
36061030300,"Inwood, New York, NY",
34023009100,"Port Reading, Woodbridge Township, NJ",
34031125000,"Clifton, NJ",
36081014700,"Queens County, NY",
36061007500,"Lower Manhattan, New York, NY",
36047005202,"Kings County, NY",
36005032600,"Bronx County, NY",
34027040801,"Montville, NJ",
36081071900,"Queens County, NY",
36081041100,"Queens County, NY",
36081027500,"Queens County, NY",
36059407802,"East Meadow, NY",
36081071305,"Queens County, NY",
36081006202,"Queens County, NY",
34023006206,"North Brunswick Township, NJ",
36081065900,"Queens County, NY",
34039036302,"Clark, NJ",
36061012600,"Lenox Hill, New York, NY",
36081001800,"Queens County, NY",
36005033400,"Bronx County, NY",
34003046200,"Ridgefield Park, NJ",
36047041000,"Kings County, NY",
36081085300,"Queens County, NY",
36005031600,"Bronx County, NY",
36047062800,"Kings County, NY",
34023001001,"South Plainfield, NJ",
34017016100,"Union City, NJ",
34017012600,"Kearny, NJ",
36081015700,"Queens County, NY",
36059518800,"Syosset, NY",
36047054200,"Kings County, NY",
36061001401,"Lower East Side, New York, NY",
36047042400,"Kings County, NY",
36005006000,"Bronx County, NY",
34013980200,"Newark, NJ",
34013014500,"Belleville, NJ",
36047014300,"Kings County, NY",
36005028700,"Bronx County, NY",
36081140902,"Queens County, NY",
36081024500,"Queens County, NY",
36081060300,"Queens County, NY",
36081010100,"Queens County, NY",
34017011500,"Constable Hook, Bayonne, NJ",
36047015100,"Kings County, NY",
36061010900,"Garment District, New York, NY",
34003006300,"Cliffside Park, NJ",
36081011100,"Queens County, NY",
34013021803,"West Caldwell, NJ",
36081099701,"Queens County, NY",
36047074400,"Kings County, NY",
36047044400,"Kings County, NY",
36059406501,"Garden City, NY",
36081013000,"Queens County, NY",
36061011201,"Midtown, New York, NY",
36081129102,"Queens County, NY",
36047005900,"Kings County, NY",
36047005800,"Kings County, NY",
36061016900,"Upper West Side, New York, NY",
36047059600,"Kings County, NY",
36081080302,"Queens County, NY",
36047056900,"Kings County, NY",
36059302400,"Albertson, NY",
36047022200,"Kings County, NY",
36119007100,"Larchmont, NY",
36081092500,"Queens County, NY",
36081077300,"Queens County, NY",
36081113900,"Queens County, NY",
36047059000,"Kings County, NY",
36081049700,"Queens County, NY",
36005013200,"Bronx County, NY",
36085027706,"Richmond County, NY",
34013000600,"Upper Roseville, Newark, NJ",
36081118500,"Queens County, NY",
36081089200,"Queens County, NY",
36047029600,"Kings County, NY",
36081147900,"Queens County, NY",
36081024900,"Queens County, NY",
34017014502,"North Bergen, NJ",
36047036001,"Kings County, NY",
36047056000,"Kings County, NY",
36047036400,"Kings County, NY",
36085006700,"Richmond County, NY",
34031246103,"Wayne, NJ",
36059303600,"Mineola, NY",
36047030600,"Kings County, NY",
34039037200,"Cranford, NJ",
36061010602,"Lenox Hill, New York, NY",
36081107201,"Queens County, NY",
34017015900,"West New York, NJ",
36047040200,"Kings County, NY",
36081004001,"Queens County, NY",
36061003700,"Lower Manhattan, New York, NY",
34003041200,"Palisades Park, NJ",
36061031703,"Lower Manhattan, New York, NY",
34039037100,"Cranford, NJ",
36081045900,"Queens County, NY",
36081072300,"Queens County, NY",
34017001201,"The Heights, Jersey City, NJ",
36061014802,"Upper East Side, New York, NY",
36061011800,"Lenox Hill, New York, NY",
34023008800,"Piscataway Township, NJ",
36047050300,"Kings County, NY",
36047064000,"Kings County, NY",
36081037500,"Queens County, NY",
36081066501,"Queens County, NY",
36081111300,"Queens County, NY",
36047056600,"Kings County, NY",
36047054600,"Kings County, NY",
36047027000,"Kings County, NY",
36085007400,"Richmond County, NY",
36047075400,"Kings County, NY",
34031175704,"Passaic, NJ",
36059518201,"Oyster Bay, NY",
34027042700,"Chatham, NJ",
36005035100,"Bronx County, NY",
36081018502,"Queens County, NY",
36061017500,"Upper West Side, New York, NY",
36081145101,"Queens County, NY",
34023007500,"South Amboy, NJ",
36047066000,"Kings County, NY",
36047007700,"Kings County, NY",
36047055200,"Kings County, NY",
34017019300,"Hoboken, NJ",
36047065200,"Kings County, NY",
36081103300,"Queens County, NY",
36047107000,"Kings County, NY",
34039033700,"Roselle Park, NJ",
36059413200,"Oceanside, NY",
36081063500,"Queens County, NY",
36059410800,"Valley Stream, NY",
36081150702,"Queens County, NY",
36005030100,"Bronx County, NY",
36047022000,"Kings County, NY",
36047002000,"Kings County, NY",
36059408500,"North Bellmore, NY",
34003031400,"Lyndhurst, NJ",
36081032900,"Queens County, NY",
36047052900,"Kings County, NY",
36005045101,"Bronx County, NY",
36085000600,"Richmond County, NY",
36081045200,"Queens County, NY",
36081056100,"Queens County, NY",
34017014501,"North Bergen, NJ",
34017018500,"Hoboken, NJ",
36085015602,"Richmond County, NY",
34027044102,"Gillette, NJ",
36047001300,"Kings County, NY",
36061000800,"Lower Manhattan, New York, NY",
36047016800,"Kings County, NY",
36059300700,"Great Neck Plaza, NY",
36005023702,"Bronx County, NY",
36085017005,"Richmond County, NY",
36047028200,"Kings County, NY",
36081054500,"Queens County, NY",
34039033400,"Union, NJ",
36047006000,"Kings County, NY",
36059411200,"Cedarhurst, NY",
36059413001,"Oceanside, NY",
34017010800,"Constable Hook, Bayonne, NJ",
36119001502,"Southeast Yonkers, Yonkers, NY",
36085020804,"Richmond County, NY",
36047044200,"Kings County, NY",
36081025500,"Queens County, NY",
36047006800,"Kings County, NY",
34013020800,"Livingston, NJ",
36059302101,"Roslyn, NY",
36059301102,"Port Washington, NY",
36047016600,"Kings County, NY",
34003021300,"Garfield, NJ",
34003013001,"Edgewater, NJ",
36005030701,"Bronx County, NY",
36061011401,"Lenox Hill, New York, NY",
36005023600,"Bronx County, NY",
34031175301,"Passaic, NJ",
34013021701,"Caldwell, NJ",
36081102900,"Queens County, NY",
36081109700,"Queens County, NY",
34039037900,"Summit, NJ",
36061009400,"Midtown, New York, NY",
34017015201,"West New York, NJ",
36081064101,"Queens County, NY",
36047080800,"Kings County, NY",
36047075200,"Kings County, NY",
34017017600,"Union City, NJ",
36047017400,"Kings County, NY",
34017007300,"The Waterfront, Jersey City, NJ",
36059415201,"Merrick, NY",
34017018000,"Weehawken, NJ",
36047043400,"Kings County, NY",
34017015002,"Guttenberg, NJ",
36061006200,"Kips Bay, New York, NY",
36047014100,"Kings County, NY",
34017020100,"Secaucus, NJ",
36081074100,"Queens County, NY",
36061027500,"Upper Manhattan, New York, NY",
36085012806,"Richmond County, NY",
36081140901,"Queens County, NY",
36081129103,"Queens County, NY",
34017012300,"Kearny, NJ",
36085022600,"Richmond County, NY",
36059517901,"Bayville, NY",
36047024800,"Kings County, NY",
36059519200,"Hicksville, Hicksville, NY",
36081086500,"Queens County, NY",
34023007101,"Sayreville, NJ",
34027041902,"East Hanover, NJ",
36061008602,"Midtown, New York, NY",
34013000200,"Upper Roseville, Newark, NJ",
36047013800,"Kings County, NY",
36047005100,"Kings County, NY",
36061027300,"Upper Manhattan, New York, NY",
34013008800,"Seventh Avenue, Newark, NJ",
36005031200,"Bronx County, NY",
36081048900,"Queens County, NY",
36047015200,"Kings County, NY",
34013015200,"Bloomfield, NJ",
34003045100,"Ridgefield, NJ",
36005031400,"Bronx County, NY",
34017017000,"Union City, NJ",
36047043800,"Kings County, NY",
36061011300,"Midtown, New York, NY",
34027041603,"Parsippany, Parsippany-Troy Hills, NJ",
36005015200,"Bronx County, NY",
36047012100,"Kings County, NY",
34023001417,"Edison, NJ",
36059413002,"Oceanside, NY",
34039037500,"Springfield Township, NJ",
36047028600,"Kings County, NY",
36047065600,"Kings County, NY",
36005025600,"Bronx County, NY",
34027041706,"Parsippany, Parsippany-Troy Hills, NJ",
34023007202,"Parlin, Sayreville, NJ",
34013014300,"Belleville, NJ",
36047049800,"Kings County, NY",
36059416701,"Long Beach, NY",
36047004900,"Kings County, NY",
34039033900,"Roselle Park, NJ",
36081067900,"Queens County, NY",
36081045800,"Queens County, NY",
36047009200,"Kings County, NY",
36085001700,"Richmond County, NY",
36081029300,"Queens County, NY",
36119001503,"Southeast Yonkers, Yonkers, NY",
36081057700,"Queens County, NY",
34031124900,"Clifton, NJ",
34027041200,"Mountain Lakes, NJ",
34003029200,"Little Ferry, NJ",
34017012900,"Kearny, NJ",
36061001502,"Lower Manhattan, New York, NY",
36047040800,"Kings County, NY",
36061016700,"Upper West Side, New York, NY",
36061003300,"Lower Manhattan, New York, NY",
36047027600,"Kings County, NY",
36061005200,"Midtown, New York, NY",
34013021000,"Verona, NJ",
36047058800,"Kings County, NY",
34013007000,"Ironbound District, Newark, NJ",
36081074300,"Queens County, NY",
36047017200,"Kings County, NY",
36081109900,"Queens County, NY",
34017018900,"Hoboken, NJ",
36081083700,"Queens County, NY",
36047085200,"Kings County, NY",
36081152902,"Queens County, NY",
36061011402,"Upper East Side, New York, NY",
36059412100,"East Rockaway, NY",
36059415300,"Bellmore, NY",
34003038300,"North Arlington, NJ",
36005023800,"Bronx County, NY",
34017017300,"Union City, NJ",
36059409000,"Levittown, NY",
34023001702,"Edison, NJ",
34013014800,"Bloomfield, NJ",
34003019305,"Fort Lee, NJ",
34017002200,"Historic Downtown, Jersey City, NJ",
36081028300,"Queens County, NY",
36081124100,"Queens County, NY",
36081039900,"Queens County, NY",
34013014000,"Belleville, NJ",
36047013700,"Kings County, NY",
34017013900,"Harrison, NJ",
36047039000,"Kings County, NY",
36059405302,"Franklin Square, NY",
36081000700,"Queens County, NY",
36085012200,"Richmond County, NY",
36061013000,"Lenox Hill, New York, NY",
34017007400,"The Waterfront, Jersey City, NJ",
36047059800,"Kings County, NY",
36047030800,"Kings County, NY",
36085013204,"Richmond County, NY",
34035052100,"Dunellen, NJ",
36081046400,"Queens County, NY",
36047063200,"Kings County, NY",
36081118900,"Queens County, NY",
36081003400,"Queens County, NY",
36061007300,"Lower Manhattan, New York, NY",
36047036002,"Kings County, NY",
36081065702,"Queens County, NY",
36081074500,"Queens County, NY",
36061002202,"Alphabet City, New York, NY",
36085020801,"Richmond County, NY",
36047047600,"Kings County, NY",
36081084601,"Queens County, NY",
36047037000,"Kings County, NY",
36081112900,"Queens County, NY",
36059409300,"Levittown, NY",
34023001902,"Edison, NJ",
36059405400,"Elmont, NY",
34017017800,"Union City, NJ",
36059416802,"Long Beach, NY",
36061009100,"Midtown, New York, NY",
34013007100,"Ironbound District, Newark, NJ",
36047050100,"Kings County, NY",
36047058000,"Kings County, NY",
36081093800,"Queens County, NY",
34017010500,"Bayonne, NJ",
36081025700,"Queens County, NY",
36047069800,"Kings County, NY",
34003011200,"Elmwood Park, NJ",
36059411902,"Lynbrook, NY",
36047008200,"Kings County, NY",
36047020600,"Kings County, NY",
34017010200,"Bayonne, NJ",
36081033700,"Queens County, NY",
36081098100,"Queens County, NY",
36081057900,"Queens County, NY",
34039038300,"Mountainside, NJ",
36059517701,"Glen Head, NY",
36047017500,"Kings County, NY",
34039036900,"Garwood, NJ",
36047051700,"Kings County, NY",
36085018701,"Richmond County, NY",
36061009600,"Midtown, New York, NY",
36061007600,"Midtown, New York, NY",
36047054800,"Kings County, NY",
34017013400,"East Newark, NJ",
36081016100,"Queens County, NY",
36061019900,"Upper Manhattan, New York, NY",
36005014300,"Bronx County, NY",
36085014605,"Richmond County, NY",
34017005802,"Jersey City, NJ",
36061023802,"Roosevelt Island, New York, NY",
36081049301,"Queens County, NY",
36005030900,"Bronx County, NY",
36061027700,"Upper Manhattan, New York, NY",
36081001200,"Queens County, NY",
36059415101,"Merrick, NY",
36081091900,"Queens County, NY",
36061004800,"Gramercy Park, New York, NY",
36059302600,"Floral Park, NY",
34003015100,"Englewood, NJ",
36047062000,"Kings County, NY",
36081002600,"Queens County, NY",
34023000802,"South Plainfield, NJ",
34013020100,"Essex County, NJ",
36085014608,"Richmond County, NY",
36081071600,"Queens County, NY",
36061016300,"Upper West Side, New York, NY",
36059519000,"Hicksville, Levittown, NY",
34023000901,"South Plainfield, NJ",
34031124200,"Clifton, NJ",
36047005201,"Kings County, NY",
34003011100,"Elmwood Park, NJ",
36085013400,"Richmond County, NY",
34039032902,"Union, NJ",
36047000301,"Kings County, NY",
34017013200,"Kearny, NJ",
36061021703,"Harlem, New York, NY",
36059408700,"Levittown, NY",
34017002300,"Downtown Jersey City, Jersey City, NJ",
36059405700,"Franklin Square, NY",
36081046100,"Queens County, NY",
36061014402,"Yorkville, New York, NY",
36047029800,"Kings County, NY",
36047016200,"Kings County, NY",
36061002100,"Lower Manhattan, New York, NY",
34027041803,"Parsippany, Parsippany-Troy Hills, NJ",
36061006300,"Lower Manhattan, New York, NY",
34039036800,"Westfield, NJ",
36081074700,"Queens County, NY",
36005023200,"Bronx County, NY",
34023001412,"Edison, NJ",
36047050900,"Kings County, NY",
36005026601,"Bronx County, NY",
34031246104,"Wayne, NJ",
34027041602,"Morris Plains, NJ",
34017013800,"Harrison, NJ",
36047009800,"Kings County, NY",
34003006202,"Cliffside Park, NJ",
36081018501,"Queens County, NY",
36061031704,"Lower Manhattan, New York, NY",
36047061004,"Kings County, NY",
36081156700,"Queens County, NY",
36081076901,"Queens County, NY",
34027040803,"Pine Brook, Montville, NJ",
36085017007,"Richmond County, NY",
36059518000,"Oyster Bay, NY",
36081054900,"Queens County, NY",
36085016901,"Richmond County, NY",
36059412000,"Lynbrook, NY",
34017000902,"Journal Square, Jersey City, NJ",
36081126500,"Queens County, NY",
36081061301,"Queens County, NY",
34023001502,"Edison, NJ",
36081145102,"Queens County, NY",
36081122300,"Queens County, NY",
36085005900,"Richmond County, NY",
34039035600,"Rahway, NJ",
36085024800,"Richmond County, NY",
36005016300,"Bronx County, NY",
36081143500,"Queens County, NY",
34039037601,"Springfield Township, NJ",
36059412600,"Rockville Centre, NY",
34017011400,"Constable Hook, Bayonne, NJ",
34013020902,"Roseland, NJ",
36047059200,"Kings County, NY",
36047028000,"Kings County, NY",
36081134100,"Queens County, NY",
36119001401,"Lincoln Park, Yonkers, NY",
34017019900,"Secaucus, NJ",
36059414700,"Merrick, NY",
34003016000,"Englewood Cliffs, NJ",
36085014607,"Richmond County, NY",
36061016500,"Upper West Side, New York, NY",
34003055200,"Tenafly, NJ",
36047018400,"Kings County, NY",
36081040900,"Queens County, NY",
36081011200,"Queens County, NY",
36081006900,"Queens County, NY",
36081029900,"Queens County, NY",
36081011600,"Queens County, NY",
36081011500,"Queens County, NY",
36081021200,"Queens County, NY",
34003031200,"Lyndhurst, NJ",
34013020400,"Livingston, NJ",
36005034300,"Bronx County, NY",
36061012200,"Lenox Hill, New York, NY",
36081071304,"Queens County, NY",
36081052500,"Queens County, NY",
34003050000,"Rochelle Park, NJ",
36059416300,"Atlantic Beach, NY",
36081092200,"Queens County, NY",
36081066701,"Queens County, NY",
36081061900,"Queens County, NY",
36047000900,"Kings County, NY",
34017001900,"Journal Square, Jersey City, NJ",
36081112300,"Queens County, NY",
36061010200,"Midtown, New York, NY",
36047048100,"Kings County, NY",
34023001903,"Edison, NJ",
36059404400,"Floral Park, NY",
36047025800,"Kings County, NY",
36047007400,"Kings County, NY",
36061014500,"Lincoln Square, New York, NY",
36047003000,"Kings County, NY",
36059303700,"Mineola, NY",
34013020200,"Essex County, NJ",
36081099100,"Queens County, NY",
34017019200,"Hoboken, NJ",
36047017000,"Kings County, NY",
36081059100,"Queens County, NY",
36081025302,"Queens County, NY",
36061001501,"Lower Manhattan, New York, NY",
36081062100,"Queens County, NY",
34003018100,"Fairview, NJ",
36059303301,"Williston Park, NY",
34039033300,"Union, NJ",
36081146300,"Queens County, NY",
36059517500,"Glen Head, NY",
36085017009,"Richmond County, NY",
36081144100,"Queens County, NY",
36061003400,"Alphabet City, New York, NY",
36047063600,"Kings County, NY",
36047046201,"Kings County, NY",
36081030902,"Queens County, NY",
36081086100,"Queens County, NY",
34003019306,"Fort Lee, NJ",
36047001800,"Kings County, NY",
36047006400,"Kings County, NY",
36047019200,"Kings County, NY",
34013014900,"Bloomfield, NJ",
36081049302,"Queens County, NY",
36059405600,"Franklin Square, NY",
36061015500,"Lincoln Square, New York, NY",
36081006100,"Queens County, NY",
36059303800,"Carle Place, NY",
36059301200,"Port Washington, NY",
34003036200,"Moonachie, NJ",
36081055300,"Queens County, NY",
36047015700,"Kings County, NY",
36081049900,"Queens County, NY",
36059303102,"New Hyde Park, NY",
36061012500,"Midtown, New York, NY",
36059413100,"Oceanside, NY",
36047041200,"Kings County, NY",
36061003601,"Bowery, New York, NY",
36059409700,"North Wantagh, Wantagh, NY",
34003055100,"Tenafly, NJ",
36085012805,"Richmond County, NY",
36059414900,"North Bellmore, NY",
36081021600,"Queens County, NY",
36047010200,"Kings County, NY",
36059300600,"Great Neck Plaza, NY",
36061028500,"Fort George, New York, NY",
36061026500,"Hudson Heights, New York, NY",
36059410700,"Valley Stream, NY",
36047054500,"Kings County, NY",
36047050700,"Kings County, NY",
36047024400,"Kings County, NY",
36059517302,"Glen Cove, NY",
36081051500,"Queens County, NY",
36059519100,"Hicksville, Hicksville, NY",
36081028700,"Queens County, NY",
34027041701,"Lake Hiawatha, Parsippany-Troy Hills, NJ",
34017017100,"Union City, NJ",
36047056500,"Kings County, NY",
34017016000,"West New York, NJ",
36081133900,"Queens County, NY",
34003041100,"Palisades Park, NJ",
34027043302,"Morristown, NJ",
36081133300,"Queens County, NY",
36061008800,"Midtown, New York, NY",
36047057400,"Kings County, NY",
36047020400,"Kings County, NY",
36061001600,"Chinatown, New York, NY",
36061019500,"Upper West Side, New York, NY",
36047007600,"Kings County, NY",
34039032100,"Elizabeth, NJ",
34023004400,"Perth Amboy, NJ",
34031181800,"Paterson, NJ",
36047007000,"Kings County, NY",
36061003200,"Lower Manhattan, New York, NY",
36081027900,"Queens County, NY",
34031154001,"Little Falls, NJ",
34017012700,"Kearny, NJ",
34017016500,"Union City, NJ",
34031182301,"Paterson, NJ",
36047041600,"Kings County, NY",
36081072900,"Queens County, NY",
36047024000,"Kings County, NY",
34023003203,"Woodbridge Township, NJ",
36047068600,"Kings County, NY",
36047049700,"Kings County, NY",
36047026400,"Kings County, NY",
34003006201,"Cliffside Park, NJ",
36081008800,"Queens County, NY",
36085005000,"Richmond County, NY",
36081071100,"Queens County, NY",
34017007600,"Downtown Jersey City, Jersey City, NJ",
36081117100,"Queens County, NY",
36059404600,"Floral Park, NY",
34017018200,"Weehawken, NJ",
36047034800,"Kings County, NY",
36059409600,"North Wantagh, Wantagh, NY",
36061002900,"Chinatown, New York, NY",
36047049600,"Kings County, NY",
34023003201,"Woodbridge Township, NJ",
34017000800,"The Heights, Jersey City, NJ",
36119000203,"Ludlow, Yonkers, NY",
36059517600,"Glen Head, NY",
36005031800,"Bronx County, NY",
36047008000,"Kings County, NY",
34027043000,"Madison, NJ",
34039033600,"Kenilworth, NJ",
36005026602,"Bronx County, NY",
34003041302,"Palisades Park, NJ",
36047065800,"Kings County, NY",
36061007200,"Kips Bay, New York, NY",
34013013500,"Nutley, NJ",
34003038200,"North Arlington, NJ",
36047019400,"Kings County, NY",
34013013700,"Nutley, NJ",
36047018000,"Kings County, NY",
36081119900,"Queens County, NY",
36085017600,"Richmond County, NY",
36005039700,"Bronx County, NY",
36081104700,"Queens County, NY",
36081059900,"Queens County, NY",
36085015601,"Richmond County, NY",
34039033800,"Roselle Park, NJ",
36081140300,"Queens County, NY",
36047056300,"Kings County, NY",
36047042000,"Kings County, NY",
36081013800,"Queens County, NY",
36119007000,"Larchmont, NY",
36047023000,"Kings County, NY",
36081115500,"Queens County, NY",
36005026400,"Bronx County, NY",
36061011600,"Lenox Hill, New York, NY",
36081015100,"Queens County, NY",
36081005900,"Queens County, NY",
34013020700,"Livingston, NJ",
34017015600,"West New York, NJ",
34003021400,"Garfield, NJ",
36081008600,"Queens County, NY",
36061026700,"Fort George, New York, NY",
36047002100,"Kings County, NY",
36047060600,"Kings County, NY",
36081091601,"Queens County, NY",
36005051600,"Bronx County, NY",
36047016900,"Kings County, NY",
36081040500,"Queens County, NY",
36047020000,"Kings County, NY",
34031124401,"Clifton, NJ",
36047056100,"Kings County, NY",
36081127700,"Queens County, NY",
36061013800,"Upper East Side, New York, NY",
36081115700,"Queens County, NY",
36059406400,"Garden City, NY",
36047026800,"Kings County, NY",
36061008603,"Midtown, New York, NY",
36081071702,"Queens County, NY",
36047013400,"Kings County, NY",
36061031900,"Lower Manhattan, New York, NY",
36081031700,"Queens County, NY",
36081076902,"Queens County, NY",
36061010100,"Midtown, New York, NY",
36061012800,"Lenox Hill, New York, NY",
36081050700,"Queens County, NY",
36005044902,"Bronx County, NY",
36081062700,"Queens County, NY",
36081109300,"Queens County, NY",
34023002805,"Woodbridge, Woodbridge Township, NJ",
34031124321,"Clifton, NJ",
36059411301,"Valley Stream, NY",
36081069701,"Queens County, NY",
36061012000,"Lenox Hill, New York, NY",
34013020901,"Essex Fells, NJ",
36085004700,"Richmond County, NY",
36081008100,"Queens County, NY",
36059415402,"Bellmore, NY",
36005019400,"Bronx County, NY",
34003021100,"Garfield, NJ",
36005020400,"Bronx County, NY",
36005030000,"Bronx County, NY",
36061006400,"Gramercy Park, New York, NY",
36061008601,"Midtown, New York, NY",
36081079300,"Queens County, NY",
36047053900,"Kings County, NY",
34031223802,"Totowa, NJ",
36047070000,"Kings County, NY",
34031246203,"Wayne, NJ",
36047075600,"Kings County, NY",
36061007100,"Lower Manhattan, New York, NY",
34013020300,"Essex County, NJ",
34003051100,"Rutherford, NJ",
36061001300,"Lower Manhattan, New York, NY",
36047058400,"Kings County, NY",
34003019102,"Fort Lee, NJ",
36061004100,"Lower Manhattan, New York, NY",
36047014500,"Kings County, NY",
34017015001,"Guttenberg, NJ",
36061016100,"Upper West Side, New York, NY",
36081063900,"Queens County, NY",
36005016400,"Bronx County, NY",
36061014700,"Lincoln Square, New York, NY",
36047012901,"Kings County, NY",
36047075800,"Kings County, NY",
34017014600,"North Bergen, NJ",
36005020000,"Bronx County, NY",
34023002902,"Woodbridge, Woodbridge Township, NJ",
34027042100,"Whippany, Hanover, NJ",
36059410600,"Valley Stream, NY",
34031124312,"Clifton, NJ",
36081015900,"Queens County, NY",
34039038101,"New Providence, NJ",
36081101700,"Queens County, NY",
36081026902,"Queens County, NY",
36047042900,"Kings County, NY",
34013019400,"Maplewood, NJ",
34027041901,"East Hanover, NJ",
34017012500,"Kearny, NJ",
36059981100,"Greenvale, NY",
34027042000,"Whippany, Hanover, NJ",
36081012100,"Queens County, NY",
36119001505,"Southeast Yonkers, Yonkers, NY",
34013014200,"Belleville, NJ",
36081157903,"Bellerose Manor, Floral Park, NY",
36081006300,"Queens County, NY",
34017011300,"Constable Hook, Bayonne, NJ",
36047060800,"Kings County, NY",
36005013000,"Bronx County, NY",
34003052200,"Saddle Brook, NJ",
34013007900,"Ironbound District, Newark, NJ",
34039036100,"Winfield, NJ",
36081051100,"Queens County, NY",
36081018900,"Queens County, NY",
34017014800,"North Bergen, NJ",
36059413300,"Oceanside, NY",
34039030900,"Elizabeth, NJ",
36047064400,"Kings County, NY",
36047057000,"Kings County, NY",
34013013400,"Nutley, NJ",
36047041800,"Kings County, NY",
36047044000,"Kings County, NY",
34017006500,"Historic Downtown, Jersey City, NJ",
36047011000,"Kings County, NY",
36059517801,"Locust Valley, NY",
36081117500,"Queens County, NY",
34017015300,"West New York, NJ",
34003017500,"Fair Lawn, NJ",
36061011202,"Midtown, New York, NY",
36047055600,"Kings County, NY",
36059302502,"Old Westbury, NY",
36047053000,"Kings County, NY",
36081002800,"Queens County, NY",
36047062200,"Kings County, NY",
36061007000,"Kips Bay, New York, NY",
36081019900,"Queens County, NY",
34031125100,"Botany Village, Clifton, NJ",
36081029500,"Queens County, NY",
36081055500,"Queens County, NY",
36005027600,"Bronx County, NY",
36081018300,"Queens County, NY",
36061003800,"East Village, New York, NY",
36081012301,"Queens County, NY",
34017013000,"Kearny, NJ",
34017014000,"North Bergen, NJ",
36005028400,"Bronx County, NY",
36047021000,"Kings County, NY",
36085017010,"Richmond County, NY",
36085027702,"Richmond County, NY",
36047045200,"Kings County, NY",
36081079702,"Queens County, NY",
36005016200,"Bronx County, NY",
36081139900,"Queens County, NY",
36061028700,"Fort George, New York, NY",
36047052300,"Kings County, NY",
36081046900,"Queens County, NY",
36059301101,"Port Washington, NY",
36081038302,"Queens County, NY",
36061005900,"Lower Manhattan, New York, NY",
34023003500,"Carteret, NJ",
36081013400,"Queens County, NY",
36081067100,"Queens County, NY",
36081065703,"Queens County, NY",
34017010700,"Constable Hook, Bayonne, NJ",
36047021200,"Kings County, NY",
36081032700,"Queens County, NY",
36085024402,"Richmond County, NY",
36081013600,"Queens County, NY",
36081099703,"Queens County, NY",
36061009200,"Midtown, New York, NY",
36005027401,"Bronx County, NY",
36061013700,"Midtown, New York, NY",
36047026600,"Kings County, NY",
36059412302,"Rockville Centre, NY",
36005025400,"Bronx County, NY",
34013021200,"Verona, NJ",
34003021500,"Garfield, NJ",
36047061002,"Kings County, NY",
36061013300,"Hell's Kitchen, New York, NY",
36047011600,"Kings County, NY",
36085009601,"Richmond County, NY",
34017001000,"The Heights, Jersey City, NJ",
36081005400,"Queens County, NY",
36081128300,"Queens County, NY",
36081073100,"Queens County, NY",
36047046800,"Kings County, NY",
36061013400,"Lenox Hill, New York, NY",
34039036200,"Clark, NJ",
36005029500,"Bronx County, NY",
36061003001,"Lower Manhattan, New York, NY",
36059408400,"Merrick, NY",
36085011202,"Richmond County, NY",
34003060000,"Wood-Ridge, NJ",
36047005300,"Kings County, NY",
34027041801,"Parsippany, Parsippany-Troy Hills, NJ",
36061008300,"Midtown, New York, NY",
36047063800,"Kings County, NY",
34017015802,"West New York, NJ",
34039038202,"Berkeley Heights, NJ",
36059414800,"North Bellmore, NY",
36081130100,"Queens County, NY",
36047026200,"Kings County, NY",
36081068300,"Queens County, NY",
36061005000,"Gramercy Park, New York, NY",
36047041402,"Kings County, NY",
36081084602,"Queens County, NY",
36059302800,"North New Hyde Park, NY",
36047045400,"Kings County, NY",
36081055900,"Queens County, NY",
36005016600,"Bronx County, NY",
34023001415,"Edison, NJ",
36059517301,"Glen Cove, NY",
36047036200,"Kings County, NY",
36047050202,"Kings County, NY",
34023002901,"Woodbridge, Woodbridge Township, NJ",
